stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,99.75,99.75,99.75,5.0
1.0,0.0,91.38,91.38,91.32,5.0
1.0,1.0,99.91,99.91,99.9,5.0
2.0,0.0,86.84,86.84,86.55,5.0
2.0,1.0,99.57,99.57,99.57,5.0
2.0,2.0,99.76,99.76,99.76,5.0
3.0,0.0,82.05,82.05,82.01,5.0
3.0,1.0,98.16,98.16,98.14,5.0
3.0,2.0,97.21,97.21,97.21,5.0
3.0,3.0,100.0,100.0,100.0,5.0
4.0,0.0,96.42,96.42,96.41,5.0
4.0,1.0,99.1,99.1,99.1,5.0
4.0,2.0,97.75,97.75,97.75,5.0
4.0,3.0,99.89,99.89,99.89,5.0
4.0,4.0,100.0,100.0,100.0,5.0
