stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,100.0,100.0,100.0,3.0
1.0,0.0,96.58,96.58,96.57,3.0
1.0,1.0,99.5,99.5,99.5,3.0
2.0,0.0,92.09,92.09,92.09,3.0
2.0,1.0,83.36,83.36,82.81,3.0
2.0,2.0,99.56,99.56,99.56,3.0
3.0,0.0,98.14,98.14,98.14,3.0
3.0,1.0,91.73,91.73,91.67,3.0
3.0,2.0,98.43,98.43,98.43,3.0
3.0,3.0,99.91,99.91,99.9,3.0
4.0,0.0,93.2,93.2,93.2,3.0
4.0,1.0,96.47,96.47,96.47,3.0
4.0,2.0,98.53,98.53,98.53,3.0
4.0,3.0,99.91,99.91,99.9,3.0
4.0,4.0,100.0,100.0,100.0,3.0
