stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,99.95,99.95,99.95,0.0
1.0,0.0,93.6,93.6,93.6,0.0
1.0,1.0,99.95,99.95,99.95,0.0
2.0,0.0,99.63,99.63,99.63,0.0
2.0,1.0,91.91,91.91,91.72,0.0
2.0,2.0,99.9,99.9,99.9,0.0
3.0,0.0,99.04,99.04,99.04,0.0
3.0,1.0,87.38,87.38,86.86,0.0
3.0,2.0,96.82,96.82,96.82,0.0
3.0,3.0,100.0,100.0,100.0,0.0
4.0,0.0,97.33,97.33,97.32,0.0
4.0,1.0,81.23,81.23,79.87,0.0
4.0,2.0,86.68,86.68,86.49,0.0
4.0,3.0,93.61,93.61,93.57,0.0
4.0,4.0,99.75,99.75,99.75,0.0
