stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,100.0,100.0,100.0,1.0
1.0,0.0,89.17,89.17,89.13,1.0
1.0,1.0,99.71,99.71,99.71,1.0
2.0,0.0,42.42,42.42,34.47,1.0
2.0,1.0,79.29,79.29,78.46,1.0
2.0,2.0,99.9,99.9,99.9,1.0
3.0,0.0,49.15,49.15,46.05,1.0
3.0,1.0,69.0,69.0,68.93,1.0
3.0,2.0,85.38,85.38,85.2,1.0
3.0,3.0,99.95,99.95,99.95,1.0
4.0,0.0,30.52,30.52,29.46,1.0
4.0,1.0,38.15,38.15,28.65,1.0
4.0,2.0,38.98,38.98,37.21,1.0
4.0,3.0,70.21,70.21,70.14,1.0
4.0,4.0,99.9,99.9,99.9,1.0
