stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,84.5,84.5,84.49,42.0
1.0,0.0,64.55,64.55,64.14,42.0
1.0,1.0,93.3,93.3,93.3,42.0
2.0,0.0,68.85,68.85,68.49,42.0
2.0,1.0,72.15,72.15,71.67,42.0
2.0,2.0,90.05,90.05,90.05,42.0
3.0,0.0,64.0,64.0,62.82,42.0
3.0,1.0,74.4,74.4,73.69,42.0
3.0,2.0,59.55,59.55,55.91,42.0
3.0,3.0,94.95,94.95,94.95,42.0
4.0,0.0,51.4,51.4,51.39,42.0
4.0,1.0,49.0,49.0,42.29,42.0
4.0,2.0,43.65,43.65,40.55,42.0
4.0,3.0,62.75,62.75,61.65,42.0
4.0,4.0,96.3,96.3,96.3,42.0
